,user,text,gender,clean_text,length
78,LilTunechi,"The new album #Funeral is on Rap Bangers on @Deezer.

Stream here: https://t.co/hTzUPHIHPB https://t.co/eqXeV5mjjt",0,album #Funeral Bangers Stream here,114
79,LilTunechi,The new single I Do It ft. @BigSean &amp; @lilbaby4PF off #Funeral is now available on the #OnEverything playlist. Stre… https://t.co/mDsmRpcejZ,0,single #Funeral available #OnEverything playlist Stre,144
80,LilTunechi,"Listen to #Funeral on @pandoramusic:
https://t.co/hTzUPHIHPB

Tracks from Funeral on New Music Now &amp; Top Shelf Rap… https://t.co/GMXFF6GZle",0,Listen #Funeral Tracks from Funeral Music Shelf,143
81,LilTunechi,"Check out the new interview on @DrinkChamps with @noreaga &amp; @djefn on @tidal 
https://t.co/OUGBUgrU76

New music fr… https://t.co/JNUy0QvXqp",0,Check interview with music,144
82,LilTunechi,"New Music. Listen to #Funeral on @spotify and #RapCaviar.

Stream here:  https://t.co/hTzUPHIHPB  

Rap Caviar:… https://t.co/bHyFDV6MDG",0,Music Listen #Funeral #RapCaviar Stream here Caviar,136
83,LilTunechi,Listen to the new singles Ball Hard ft. @liltwist &amp; I Do It ft. @bigsean &amp; @lilbaby4PF off #Funeral on the #RapLife… https://t.co/mAeEzT27ZG,0,Listen singles Ball Hard #Funeral #RapLife,148
84,LilTunechi,"Alexa, play the new album by Lil Wayne. Shouts to @amazonmusic for supporting #Funeral on #RapRotation 🖤🥀

Stream F… https://t.co/anJltOv8Rl",0,Alexa play album Wayne Shouts supporting #Funeral #RapRotation Stream,140
85,LilTunechi,https://t.co/hTzUPHIHPB,0,,23
86,LilTunechi,Get ya roses ready! ⏳ https://t.co/EasKvDramv,0,roses ready,45
87,LilTunechi,We lost a King.  824,0,lost King,20
88,LilTunechi,1/31 https://t.co/7VtPC39vT6 https://t.co/FQrLNA8ptn,0,,52
89,LilTunechi,Soon !! ⚰️ https://t.co/oiVqoGJrnW,0,Soon,34
90,LilTunechi,GO PACK GO!!!!!!!!!!,0,PACK,20
91,LilTunechi,Full video out now !! https://t.co/kDVqT1jCfN,0,Full video,45
92,LilTunechi,"BALL LIKE THE PLAYOFFS 🏆 
You already know it’s GAME TIME tonight on @espn !! https://t.co/mgMhwFMbbB",0,BALL LIKE PLAYOFFS already know GAME TIME tonight,101
93,LilTunechi,GO PACK GO!!!!!!!!!!!!!!!!!,0,PACK,27
94,LilTunechi,"Katch me performing at Delano Beach Club with @TIDAL &amp; @sbeCollection during Big Game Weekend. Jan 31st. 
Go to… https://t.co/zgKof19vlZ",0,Katch performing Delano Beach Club with during Game Weekend,140
95,LilTunechi,✈️✈️✈️✈️ #YMAPAA https://t.co/0kfbhMVKRE,0,#YMAPAA,40
96,LilTunechi,GO TIGERS!!!!! Ed O. Voice (autotuned) Geaux Tigeeerrzzz!!,0,TIGERS Voice autotuned Geaux Tigeeerrzzz,58
97,LilTunechi,All goody!  I think they thought I was talking abt a different “Pack” in my last tweet.  But anyway GO PACK GO!!!,0,goody think they thought talking different Pack last tweet anyway PACK,113
98,LilTunechi,GO PACK GO!!!!!,0,PACK,15
99,LilTunechi,Going into the new dekade in Carter V gear! Head to https://t.co/H5JxC3MRHO https://t.co/N1taol08Cf,0,Going into dekade Carter gear Head,99
100,LilTunechi,GO PACK GO!!!,0,PACK,13
101,LilTunechi,A dope stocking stuffer for your favorite person !! 🤙🏾 https://t.co/aeWsTqqFlt,0,dope stocking stuffer your favorite person,78
102,LilTunechi,"No, I’m not gonna text you back. 🎥 @originalbumbu https://t.co/e3aOSJoU6k",0,gonna text back,73
103,LilTunechi,"Retweet to #ProBowlVote‼️
#YMAPAA
#DarrenWaller
@MattBreida
@Boutdat_23
@DedeTHEGreat11
@MecoleHardman4… https://t.co/C0tS28lEzg",0,Retweet #ProBowlVote #YMAPAA #DarrenWaller,128
104,LilTunechi,GO PACK GO!!,0,PACK,12
105,LilTunechi,"2moro isn’t ...yeah yeah. HAPPY F BDAY to my BRO MR. Skip Bayless!
A true friend. A sports guru. A Cowgirls I mean… https://t.co/z2iiUGU3ph",0,moro yeah yeah HAPPY BDAY Skip Bayless true friend sports guru Cowgirls mean,139
106,LilTunechi,IT’S THAT GKUA Ultra Premium @gkuaofficial #thatgkua #myweed https://t.co/wIP4gOO7MU,0,THAT GKUA Ultra Premium #thatgkua #myweed,84
107,LilTunechi,GO PACK GO!!!!!!,0,PACK,16
108,LilTunechi,See you soon Riyadh !!,0,soon Riyadh,22
109,LilTunechi,"Me,that’s who.",0,that,14
110,LilTunechi,GO PACK GO!!!!,0,PACK,14
111,LilTunechi,https://t.co/hjqpwALtyC,0,,23
112,LilTunechi,Be sure you tune into @undisputed today 🤙🏾,0,sure tune into today,42
113,LilTunechi,Def kan’t wife her. Agree or nah? @originalbumbu https://t.co/NMDdfLL5ev,0,wife Agree,72
114,LilTunechi,"@getnickwright alllllllll love bro!!
I stay tuned in and I always agree w ya!
And THANX for respecting the musik brudda!!! Too real🙏🏽",0,alllllllll love stay tuned always agree THANX respecting musik brudda real,133
115,LilTunechi,U said Green Bay the best team!  🙏🏽🙏🏽👊🏽🤙🏽🤙🏽 Go Pack Go!! https://t.co/Rsu9VNMcne,0,said Green best team Pack,80
116,LilTunechi,@getnickwright  u a genius!,0,genius,27
117,LilTunechi,“Stop running Wendi Nix!” 😂😂😂😂 @Realrclark25 u wild brudda! Dat sh!t had me 😂 in dis bih!  Go Tigers!!!,0,Stop running Wendi wild brudda Tigers,103
118,LilTunechi,Ahhhhhhhhhhhhhhhhhhh!!!! GO PACK GO!!!!!,0,Ahhhhhhhhhhhhhhhhhhh PACK,40
119,LilTunechi,GO PACK GO!!!!!!!!!!!,0,PACK,21
120,LilTunechi,Mannnnnn!!!!! @DeionSanders gotta be the HC at FSU!  It’s only right. What’s right is right. That’d be great for th… https://t.co/Tefat7IOCH,0,Mannnnnn gotta only right What right right That great,140
121,LilTunechi,To the Soldiers and the Veterans...I ain’t sh!t without u. My family and I genuinely thank you.,0,Soldiers Veterans without family genuinely thank,95
122,LilTunechi,Slime Unkle Jimmy got me kryin in dis bih😂😂😂🤦🏽‍♂️#sfy,0,Slime Unkle Jimmy kryin #sfy,53
123,LilTunechi,GO PACK GO!!!!!,0,PACK,15
124,LilTunechi,Kan't believe it's been 20 years since Tha Block Is Hot. Thank y'all for supporting me since Day 1 🤙🏾   … https://t.co/sxMJkb1ur8,0,believe been years since Block Thank supporting since,129
125,LilTunechi,Stephen A is always right !! https://t.co/2Yro5LQgjE,0,Stephen always right,52
126,LilTunechi,"I really listen to myself, but i still hear yall !! 🤙🏾 Full @originalbumbu interview out now ! https://t.co/O49NPgKjcE",0,really listen myself still hear yall Full interview,118
127,LilTunechi,GO PACK GO!!!!!!!!,0,PACK,18
0,elonmusk,@NASA @SpaceX @AstroBehnken @Astro_Doug @Space_Station Dragonship Endeavor,0,Dragonship Endeavor,74
1,elonmusk,5 mins to T-0,0,mins,13
2,elonmusk,"@engineers_feed Falcon/Dragon are designed to withstand multiple lightning strikes, but we don’t think it would be wise to take this risk",0,Falcon Dragon designed withstand multiple lightning strikes think would wise take this risk,137
3,elonmusk,"@Commercial_Crew @NASA @SpaceX Proceeding with countdown today, weather cancellation risk ~50%",0,Proceeding with countdown today weather cancellation risk,94
4,elonmusk,@fermatslibrary Yes,0,,19
5,elonmusk,"@cleantechnica Worth noting that, as of Jan 1, Tesla buyers no longer received any federal tax credit. Model 3 led… https://t.co/vqSQaqJIpW",0,Worth noting that Tesla buyers longer received federal credit Model,139
6,elonmusk,"@Erdayastronaut @vincent13031925 We slowed down a bit to allow Supercharger V3 production to get going, but now will speed up!",0,slowed down allow Supercharger production going will speed,126
7,elonmusk,@vincent13031925 More Superchargers coming soon!,0,More Superchargers coming soon,48
8,elonmusk,@SciGuySpace He is great,0,great,24
9,elonmusk,@SpaceX @tristaneaton human kind,0,human kind,32
10,elonmusk,https://t.co/mMHsTxyxNx,0,,23
11,elonmusk,Sunset https://t.co/fpLhlqvuJg,0,Sunset,30
12,elonmusk,"@SciGuySpace @ChrisG_NSF Yeah, Atlantic weather review tomorrow morning will determine if we can launch",0,Yeah Atlantic weather review tomorrow morning will determine launch,103
13,elonmusk,@Rachael_Joy Feels so long ago,0,Feels long,30
14,elonmusk,@SamTalksTesla @RationalEtienne @thirdrowtesla @wholemarslog @28delayslater @vincent13031925 @teslaownersSV Haha true,0,Haha true,117
15,elonmusk,@EmreKelly 😎,0,,12
16,elonmusk,@flcnhvy I sure hope so!,0,sure hope,24
17,elonmusk,Dragon Dawn https://t.co/mz1EzU5GSO,0,Dragon Dawn,35
18,elonmusk,@lexfridman @SpaceX @NASA Thanks Lex!,0,Thanks,37
19,elonmusk,@RealClearNews Good question https://t.co/8jpu98XFu7,0,Good question,52
20,elonmusk,@RealClearNews Worth reading,0,Worth reading,28
21,elonmusk,@Virgin_Orbit Sorry to hear that. Orbit is hard. Took us four attempts with Falcon 1.,0,Sorry hear that Orbit hard Took four attempts with Falcon,85
22,elonmusk,@TheRealBuzz @SpaceX @NASA Thanks Buzz!,0,Thanks Buzz,39
23,elonmusk,The @Space_Station is circling Earth at 25 times the speed of sound https://t.co/LBASnzRlOV,0,circling Earth times speed sound,91
24,elonmusk,@theEmcon 🤣🤣,0,,12
25,elonmusk,@jimkwik @jadescipioni No problem,0,problem,33
26,elonmusk,https://t.co/iSGrzHgENp,0,,23
27,elonmusk,@PPathole @TheOnion Cute as a button,0,Cute button,36
28,elonmusk,@TheOnion Fallout New Omaha,0,Fallout Omaha,27
29,elonmusk,@NASA @SpaceX 🚀♥️,0,,17
30,elonmusk,"@jadescipioni @jimkwik His ideas sound sensible, but he was not my or SpaceX’s “brain coach”. I think he maybe gave a talk once.",0,ideas sound sensible SpaceX brain coach think maybe gave talk once,128
31,elonmusk,@JonErlichman 5 years ago. We need to accelerate progress towards fully reusable rockets. Cost per ton to orbit nee… https://t.co/3E1whiGwAj,0,years need accelerate progress towards fully reusable rockets Cost orbit,140
32,elonmusk,@Erdayastronaut @NASA @SpaceX Mars needs to happen soon,0,Mars needs happen soon,55
33,elonmusk,Made on Earth by humans,0,Made Earth humans,23
34,elonmusk,https://t.co/72pvzGWAs8,0,,23
35,elonmusk,@cbs_spacenews @NASASpaceflight Cool,0,Cool,36
36,elonmusk,@RyanMaue @flcnhvy @jayleno Pretty much,0,Pretty much,39
37,elonmusk,@flcnhvy @jayleno Reviewed design with Franz last night. Even 3% smaller is too small. Will be pretty much this siz… https://t.co/ZeXDcwBtsY,0,Reviewed design with Franz last night Even smaller small Will pretty much this,140
38,elonmusk,@flcnhvy Haha true! Hard to convey tone in tweets. Many people would probably be a lot less upset if they heard me speak the words.,0,Haha true Hard convey tone tweets Many people would probably less upset they heard speak words,131
39,elonmusk,@nichegamer 🤣🤣,0,,14
40,elonmusk,@SpaceX Astronauts to orbit in 5 days!!,0,Astronauts orbit days,39
41,elonmusk,@cleantechnica Fate 🖤 Irony,0,Fate Irony,27
42,elonmusk,The medium is the message https://t.co/IOu4JogVmF,0,medium message,49
43,elonmusk,@archillect Time to return,0,Time return,26
44,elonmusk,@SaulRight2017 New New Hampshire license plate?,0,Hampshire license plate,47
45,elonmusk,"Open your eyes, look up to the skies",0,Open your eyes look skies,36
46,elonmusk,@anzhelikashhhh Когда рак на горе свистнет,0,,42
47,elonmusk,@RickandMorty Great episode,0,Great episode,27
48,elonmusk,@coollstranger Мне очень нравится звучание русского языка,0,,57
49,elonmusk,@Erdayastronaut @WhatsupFranks @SpaceX Sure,0,Sure,43
50,elonmusk,@cybrtrkguy @28delayslater @WhatsupFranks @SpaceX Jay *really* knows cars! Next-level.,0,really knows cars Next level,86
51,elonmusk,@SciGuySpace I’m a big fan of Kathy Lueders!,0,Kathy Lueders,44
52,elonmusk,@28delayslater @WhatsupFranks @SpaceX 🤣,0,,39
53,elonmusk,@WhatsupFranks @SpaceX Mission control at the Cape,0,Mission control Cape,50
54,elonmusk,@SpaceX Much harder problem than it may seem,0,Much harder problem than seem,44
55,elonmusk,@Commercial_Crew @AstroBehnken @Astro_Doug Culmination of a truly incredible amount of work by @SpaceX &amp; @NASA engi… https://t.co/00aNO5u6jN,0,Culmination truly incredible amount work engi,144
56,elonmusk,@JaneidyEve Sure,0,Sure,16
57,elonmusk,@hackclub Cool group,0,Cool group,20
58,elonmusk,@Erdayastronaut @SpaceX @NASA @Astro_Doug @AstroBehnken Astronauts to orbit next week!,0,Astronauts orbit next week,86
59,elonmusk,@flcnhvy True,0,True,13
60,elonmusk,@RationalEtienne I am … openly moderate,0,openly moderate,39
61,elonmusk,"More fun, less shun!",0,More less shun,20
62,elonmusk,@nichegamer 💕,0,,13
63,elonmusk,@schtibb @VABVOX Exactly,0,Exactly,24
64,elonmusk,Cancel Cancel Culture!,0,Cancel Cancel Culture,22
65,elonmusk,@Erdayastronaut @melraex @BnOrdhaug @JmaasY @Caspar_Stanley @Derek33197785 @AeroJamesC 🤣🤣,0,,89
66,elonmusk,@GOOMBAGUTS Yes,0,,15
67,elonmusk,The FSD price will continue to rise as the software gets closer to full self-driving capability with regulatory app… https://t.co/kLpWgddI8V,0,price will continue rise software gets closer full self driving capability with regulatory,140
68,elonmusk,Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st. Order a Tesla online in less than 2 minu… https://t.co/ShDPEhKHqM,0,Tesla Full Self Driving option cost rises worldwide July Order Tesla online less than minu,140
69,elonmusk,@SciGuySpace Zach made a significant contribution to SpaceX &amp; is a friend. I wish him well as he tries something new.,0,Zach made significant contribution SpaceX friend wish well tries something,121
70,elonmusk,"@flcnhvy @bluemoondance74 @jeff_foust Great. Just sleeps &amp; eats, overall pretty chill.",0,Great Just sleeps eats overall pretty chill,90
71,elonmusk,@CMoiClem_ @PPathole Maybe today if we’re lucky,0,Maybe today lucky,47
72,elonmusk,@PPathole One of my fav Matrix memes 🤣🤣,0,Matrix memes,39
73,elonmusk,When u take DayQuil &amp; NyQuil at same time https://t.co/7AMLLMsBZK,0,When take DayQuil NyQuil same time,69
74,elonmusk,Take the red pill 🌹,0,Take pill,19
75,elonmusk,"@bluemoondance74 @jeff_foust Pretty good, how are you?",0,Pretty good,54
76,elonmusk,@jeff_foust No problem,0,problem,22
77,elonmusk,@jk_rowling I still only own 0.25 Bitcoins btw,0,still only Bitcoins,46
78,elonmusk,"@jk_rowling Pretty much, although massive currency issuance by govt central banks is making Bitcoin Internet 👻 mone… https://t.co/pczxGWBebT",0,Pretty much although massive currency issuance govt central banks making Bitcoin Internet mone,140
79,elonmusk,@prageru Pretty much,0,Pretty much,20
80,elonmusk,"@devonwerkharder Frankly, I don’t even know what “plethora” means",0,Frankly even know what plethora means,65
81,elonmusk,@kimbal True,0,True,12
82,elonmusk,"@Gfilche @flcnhvy Agreed, people have forgotten how much in-person events matter! Also, there’s a lot to see. It’s not just a presentation.",0,Agreed people have forgotten much person events matter Also there just presentation,139
83,elonmusk,@PPathole @AdamDavidHalsey @devonwerkharder Making great candy is harder than it seems!,0,Making great candy harder than seems,87
84,elonmusk,@koro_alex @PeoplesPartisan @Orangemangood11 @sendasspicz @tanthallas @MarcusMaximus04 Maximize the freedom of action of the people,0,Maximize freedom action people,131
85,elonmusk,@flcnhvy True,0,True,13
86,elonmusk,@flcnhvy Great wiki piece!,0,Great wiki piece,26
87,elonmusk,"@DavidMainayar Napoleon was incredible. “It is my wish that my ashes may repose on the banks of the Seine, in the m… https://t.co/4DRSn59M7d",0,Napoleon incredible wish that ashes repose banks Seine,140
88,elonmusk,The Age of Napoleon by Will &amp; Ariel Durant is an amazing book,0,Napoleon Will Ariel Durant amazing book,65
89,elonmusk,@akidesir @DanielleFong @ThieveryCorpDC A few weeks away,0,weeks away,56
90,elonmusk,@DanielleFong @ThieveryCorpDC Totally. Collective mind control by stoking fear.,0,Totally Collective mind control stoking fear,79
91,elonmusk,@olimould Marx vs Adam Smith -&gt; Adam Smith for the win. Not even close.,0,Marx Adam Smith Adam Smith even close,74
92,elonmusk,"@jonnajarian Yes, improvement is exponential",0,improvement exponential,44
93,elonmusk,@Jennerator211 Yeah. Maybe following individual journalists &amp; citizen journalists is better than publications. The… https://t.co/UKdUdUH9yc,0,Yeah Maybe following individual journalists citizen journalists better than publications,143
94,elonmusk,It’s remarkable how often The News attempts to answer the question: what is the worst thing that happened on Earth… https://t.co/hYGYvn5Y4T,0,remarkable often News attempts answer question what worst thing that happened Earth,139
